seg_id,rate,year,year_std,path_name,path_supplement,notes
1,GT1,1888,1985,津山铁路,原唐津铁路，京哈旧线,天津到大沽
2,GT1,1888,1985,津山铁路,原唐津铁路，京哈旧线,天津港
3,GT1,1888,1985,津山铁路,原唐津铁路，京哈旧线,天津到秦皇岛
4,GT1,1888,1985,津山铁路,原唐津铁路，丰南连接线,宁河到黒沿子
5,GT1,1888,1985,津山铁路,原唐津铁路，京哈旧线,滦县
6,IT,1894,1987,黄石东线,武九铁路支线,铁山到黄石
7,GT1,1895,1985,京沪铁路,原京山线北京至天津段，前身为京奉铁路,北京到天津
8,GT1,1895,1985,京沪铁路,原京山线北京至天津段，前身为京奉铁路,北京西南
9,GT1,1901,1985,滨绥铁路,原东清铁路东线,海林到哈尔滨
10,GT1,1901,1985,滨绥铁路,原东清铁路东线,海林到牡丹江
11,GT1,1901,1985,滨绥铁路,原东清铁路东线,牡丹江到穆棱
12,GT1,1901,1985,滨绥铁路,原东清铁路东线,穆棱到绥芬河
13,GT1,1903,1985,哈大铁路,又称沈大铁路,大连到旅顺
14,GT1,1903,1985,哈大铁路,又称沈大铁路,海城到瓦房店
15,GT1,1903,1985,哈大铁路,又称沈大铁路,瓦房店到大连
16,GT1,1903,1985,哈大铁路,又称沈大铁路,辽阳到海城
17,GT1,1903,1985,哈大铁路北段,京哈铁路新旧共线,长春到四平
18,GT1,1903,1985,哈大铁路,又称沈大铁路,沈阳南
19,GT1,1903,1985,哈大铁路,又称沈大铁路,沈阳
20,GT1,1903,1985,哈大铁路,又称沈大铁路,沈阳到辽阳
21,GT1,1903,1985,哈大铁路北段,京哈铁路新旧共线,开原到四平
22,GT1,1903,1985,哈大铁路北段,京哈铁路新旧共线,长春到扶余南
23,GT1,1903,1985,哈大铁路北段,京哈铁路新旧共线,扶余到哈尔滨
24,GT1,1903,1985,哈大铁路北段,京哈铁路新旧共线,沈阳到开原
25,GT1,1903,1985,滨洲铁路,原东清铁路,满洲里到呼伦贝尔
26,GT1,1903,1985,滨洲铁路,原东清铁路,呼伦贝尔到牙克石
27,GT1,1903,1985,滨洲铁路,原东清铁路,牙克石到博克图
28,GT1,1903,1985,滨洲铁路,原东清铁路,博克图到齐齐哈尔西
29,GT1,1903,1985,滨洲铁路,原东清铁路,齐齐哈尔西南
30,GT1,1903,1985,滨洲铁路,原东清铁路,齐齐哈尔南
31,GT1,1903,1985,滨洲铁路,原东清铁路,齐齐哈尔南到大庆
32,GT1,1903,1985,滨洲铁路,原东清铁路,哈尔滨到大庆
33,DT,1903,2017,营口铁路,,哈大线到营口
34,IT,1903,1987,高易铁路,2013年后停运,高碑店到易县
35,GT1,1904,1985,张博铁路,,淄博到博山
36,GT1,1904,1985,胶济铁路,,青州附近
37,GT1,1904,1985,胶济铁路,,青州到胶州
38,GT1,1904,1985,胶济铁路,,淄博到济南
39,GT1,1905,1985,新月铁路,,焦作到新乡
40,GT1,1905,1985,浙赣铁路,沪昆铁路部分，又称株萍铁路,株洲到醴陵
41,GT1,1905,1985,浙赣铁路,沪昆铁路部分,新余到醴陵
42,GT1,1905,1985,浙赣铁路,沪昆铁路部分,樟树到新余
43,GT1,1905,1985,浙赣铁路,沪昆铁路部分,樟树南
44,GT1,1905,1985,浙赣铁路,沪昆铁路部分,南昌南
45,GT1,1905,1985,浙赣铁路,沪昆铁路部分,鹰潭到南昌
46,GT1,1905,1985,浙赣铁路,沪昆铁路部分,杭州到鹰潭
47,GT1,1905,1985,浙赣铁路,沪昆铁路部分,杭州到萧山
48,GT1,1905,1985,浙赣铁路,沪昆铁路部分,南昌到丰城
49,GT3,1905,1985,醴茶铁路,2015年之后停运，2020年6月30日恢复运营,醴陵到茶陵
50,NA,1987,2017,窄轨铁路商芒线,已废弃,夏邑到濉溪
51,GT1,1905,1985,陇海铁路,不确定,濉溪
52,GT1,1905,1985,陇海铁路,不确定,濉溪
53,GT1,1905,1985,沈丹铁路,,沈阳到本溪
54,GT1,1905,1985,沈丹铁路,,本溪到凤城
55,GT1,1905,1985,沈丹铁路,,凤城到丹东
56,GT1,1905,1985,沈丹铁路,,丹东到东港
57,GT1,1906,1985,沪杭铁路,沪昆铁路部分,上海到杭州
58,GT1,1907,1985,沈山铁路,原京哈铁路旧线,葫芦岛到秦皇岛
59,GT1,1907,1985,沈山铁路,原京哈铁路旧线,葫芦岛到凌海
60,GT1,1907,1985,沈山铁路,原京哈铁路旧线,凌海东
61,GT1,1907,1985,沈山铁路,原京哈铁路旧线,凌海东到黑山
62,GT1,1907,1985,沈山铁路,原京哈铁路旧线,大虎山到沈阳北
63,GT1,1907,1985,沈山铁路,原京哈铁路旧线,高台山到沈阳
64,GT3,1910,1985,昆河铁路,"原滇越铁路北段, 2003后停止客运",昆明到蒙自
65,GT3,1910,1985,昆河铁路,"原滇越铁路北段, 2003后停止客运",蒙自到河口
66,GT3,1910,1985,昆河铁路,"原滇越铁路北段, 2003后停止客运",蒙自
67,GT2,1912,1985,长图铁路,原吉长铁路,长春到吉林
68,GT2,1912,1985,长图铁路,原吉长铁路,吉林到蛟河北拉法站
69,GT2,1912,1985,长图铁路,原吉长铁路,图门到延吉
70,GT1,1911,1985,广九铁路,,广州到香港
71,GT1,1912,1985,津浦铁路,京沪铁路部分,沧州到德州
72,GT1,1912,1985,津浦铁路,京沪铁路部分,德州到济南
73,GT1,1912,1985,津浦铁路,京沪铁路部分,宿州到蚌埠
74,GT1,1912,1985,津浦铁路,京沪铁路部分,徐州到宿州
75,GT1,1912,1985,津浦铁路,京沪铁路部分,邹城到徐州
76,GT1,1912,1985,津浦铁路,京沪铁路部分,磁窑到邹城
77,GT1,1912,1985,津浦铁路,京沪铁路部分,泰安到磁窑
78,GT1,1912,1985,津浦铁路,京沪铁路部分,济南到泰安
79,GT1,1912,1985,津浦铁路,京沪铁路部分,天津到沧州
80,GT1,1912,1985,津浦铁路,京沪铁路部分,蚌埠到南京
81,GT2,1912,1985,薛枣支线,,薛城到枣庄
82,GT1,1914,1985,萧甬铁路,,萧山到宁波
83,GT1,1916,1985,向九铁路,又称南浔铁路，现为京九铁路部分,南昌到九江
84,GT3,1917,1985,前贾铁路,GT3,徐州前亭到贾汪
85,GT3,1910,1985,昆河铁路,滇越铁路支线,官家山
86,NA,1921,2017,鸡个铁路,1991年停运,个旧
87,GT1,1923,1985,京包铁路,,包头东
88,GT1,1923,1985,京包铁路,,乌兰察布到包头
89,GT1,1923,1985,京包铁路,,怀来-张家口-大同
90,GT1,1923,1985,京包铁路,,怀来南
91,GT1,1923,1985,京包铁路,,怀来南
92,GT1,1923,1985,京包铁路,,怀来到昌平
93,GT1,1923,1985,京包铁路,,昌平南
94,GT1,1923,1985,京包铁路,,昌平南到北京站
95,GT1,1923,1985,京包铁路,,大同到乌兰察布
96,GT1,1923,1985,沈抚城际铁路,抚顺南线，苏抚铁路,苏家屯到抚顺
97,IT,1925,1987,城鸡铁路,,鸡西到穆棱
98,GT1,1927,1985,大郑铁路,,大虎山到新立屯
99,GT1,1927,1985,大郑铁路,,通辽到双辽
100,GT1,1927,1985,大郑铁路,,新立屯到通辽
101,GT1,1927,1985,大郑铁路,,大庆到大安
102,GT1,1927,1985,沈吉铁路,抚顺北线,沈阳到抚顺
103,GT1,1927,1985,沈吉铁路,,抚顺到梅河口
104,GT1,1927,1985,沈吉铁路,,梅河口
105,GT1,1927,1985,沈吉铁路,,梅河口到磐石北
106,GT1,1927,1985,沈吉铁路,,磐石北到吉林
107,DT,1927,2017,金庄铁路,,金州到庄河
108,DT1,1927,2017,鹤岗铁路,,佳木斯北到鹤北
109,GT1,1928,1985,平齐铁路,,白城到太平川
110,GT1,1928,1985,平齐铁路,,太平川南
111,GT1,1928,1985,平齐铁路,,双辽到太平川
112,GT1,1928,1985,平齐铁路,,白城到齐齐哈尔
113,GT1,1928,1985,平齐铁路,,四平到双辽
114,GT1,1928,1985,沪宁铁路,京沪铁路部分,南京到上海
115,IT,1929,1987,坪乐旧线,2006年后废弃,乐昌环线
116,GT2,1929,1985,滨北铁路,,绥化到北安
117,GT2,1929,1985,滨北铁路,,哈尔滨到绥化
118,DT1,1986,2017,北黑铁路,,北安到黑河
119,IT,1933,1987,朝开铁路,,龙井到开山屯
120,DT,1933,2017,齐北铁路,,富拉尔基到齐齐哈尔
121,DT,1933,2017,齐北铁路,,齐齐哈尔东
122,DT,1933,2017,齐北铁路,,齐齐哈尔到富裕
123,DT,1933,2017,齐北铁路,,富裕到北安
124,GT2,1934,1985,拉滨铁路,,蛟河到舒兰
125,GT2,1934,1985,拉滨铁路,,哈尔滨到舒兰
126,GT2,1934,1985,长图铁路,,蛟河到延吉
127,GT1,1935,1985,叶赤铁路,,赤峰到建平
128,GT1,1935,1985,四梅铁路,,四平到梅河口
129,IT,1935,1987,忻河铁路,,忻州到河边
130,GT1,1935,1985,淮南铁路,,淮南到芜湖
131,GT1,1935,1985,长白铁路,,白城到大安
132,GT1,1935,1985,长白铁路,,大安到长春
133,DT2,1936,2017,林东铁路,,林口到鸡西
134,DT2,1936,2017,林东铁路,,鸡西到东方红
135,GT1,1936,1985,锦承铁路,,北票
136,GT1,1936,1985,锦承铁路,,北票南到建平
137,GT1,1936,1985,锦承铁路,,承德到三十家
138,GT1,1936,1985,锦承铁路,,三十家到建平
139,GT1,1936,1985,锦承铁路,,义县到北票南
140,GT1,1936,1985,锦承铁路,,义县到凌海
141,GT,1937,1985,图佳铁路,,牡丹江到图们
142,GT,1937,1985,图佳铁路,,勃利到佳木斯
143,GT,1937,1985,图佳铁路,,勃利到林口
144,GT,1937,1985,图佳铁路,,林口到牡丹江
145,GT1,1937,1985,新义铁路,,阜新到义县
146,GT1,1938,1985,石太铁路,,晋中到阳泉
147,GT1,1938,1985,石太铁路,,石家庄到阳泉
148,DT,1938,2017,龙丰铁路,,吉林到丰满
149,GT,1939,1985,梅集铁路,,梅河口到通化
150,GT,1939,1985,梅集铁路,,通化到集安
151,GT2,1940,1985,和龙铁路,,龙井到和龙
152,GT3,1940,1985,溪田铁路,,本溪到田师府
153,GT2,1940,1985,高新铁路,,高台山到新立屯
154,IT,1940,1987,鸭大铁路,,通化到白山
155,IT,1940,1987,鸭大铁路,,白山到大栗子
156,GT2,1941,1985,吉舒铁路,,舒兰到吉林
157,GT2,1941,1985,水蚌铁路,淮南铁路和津浦铁路连接线,淮南到蚌埠
158,GT2,1941,1985,白阿铁路,,阿尔山到白城
159,GT1,1941,1985,石德铁路,,石家庄到德州
160,GT1,1941,1985,石德铁路,,衡水东
161,DT1,1941,2017,绥佳铁路,,绥化到南岔
162,DT1,1941,2017,绥佳铁路,,南岔到佳木斯北
163,DT1,1941,2017,绥佳铁路,,佳木斯北到鹤北
164,DT,1942,2017,博林铁路,,博克图到塔尔气
165,GT3,1942,1985,咸铜铁路,,咸阳东北
166,GT3,1942,1985,咸铜铁路,,铜川到王益
167,GT3,1942,1985,咸铜铁路,,富平附近
168,DT3,1942,2017,火龙沟铁路,,海林到长汀
169,DT,1942,2017,辽溪铁路,,本溪南
170,DT,1942,2017,辽溪铁路,,辽阳到本溪
171,DT,1943,2017,陶榆铁路,,扶余南到榆树
172,IT,1945,1987,团杉铁路,,辉南到杉松冈
173,IT,1944,1987,宣庞铁路,,宣化到庞家堡
174,DT1,1945,2017,南乌铁路,,南岔到乌伊岭
175,IT,1947,1987,佳富铁路,,双鸭山附近
176,IT,1947,1987,佳富铁路,,双鸭山附近
177,IT,1947,1987,佳富铁路,,佳木斯到双鸭山
178,DT,1950,2017,凤上铁路,,凤城到长甸河口
179,GT1,1951,1985,同蒲铁路,,侯马到华阴
180,GT1,1951,1985,同蒲铁路,,曲沃到侯马
181,GT1,1951,1985,同蒲铁路,,曲沃到侯马
182,GT1,1951,1985,同蒲铁路,,晋中到曲沃
183,GT1,1951,1985,同蒲铁路,,怀仁到宁武
184,GT1,1951,1985,同蒲铁路,,宁武到原平
185,GT1,1951,1985,同蒲铁路,,原平到太原
186,GT1,1951,1985,同蒲铁路,,太原到晋中
187,GT1,1951,1985,同蒲铁路,,晋中向南
188,GT1,1951,1985,同蒲铁路,,大同向南
189,IT,1952,1987,资许铁路,,郴州到资兴
190,GT1,1952,1985,成渝铁路,,成都到内江
191,GT1,1952,1985,成渝铁路,,内江到重庆
192,GT1,1952,1985,成渝铁路,,重庆附近
193,GT1,1952,1985,成渝铁路,,重庆附近
194,GT1,1952,1985,陇海铁路,,兰州到宝鸡
195,GT1,1952,1985,陇海铁路,,西安到宝鸡
196,GT1,1952,1985,陇海铁路,,咸阳到西安
197,GT1,1952,1985,陇海铁路,,华阴到洛阳
198,GT1,1952,1985,陇海铁路,,洛阳到郑州
199,GT1,1952,1985,陇海铁路,,郑州到商丘
200,GT1,1952,1985,陇海铁路,,商丘东
201,GT1,1952,1985,陇海铁路,,商丘到徐州
202,GT1,1952,1985,陇海铁路,,徐州到连云港
203,GT1,1952,1985,陇海铁路,支线,商丘到夏邑
204,GT1,1952,1985,陇海铁路,,临潼到华阴
205,GT1,1955,1985,丰沙铁路,,北京站到丰台站
206,GT1,1955,1985,丰沙铁路,,丰台到怀来南
207,GT1,1955,1985,湘桂铁路,,南宁到友谊关
208,GT1,1955,1985,湘桂铁路,,衡阳到柳州
209,GT1,1955,1985,湘桂铁路,,南宁到黎塘
210,GT1,1955,1985,湘桂铁路,,柳州到黎塘
211,GT,1955,1985,集二铁路,,二连浩特到郭尔本敖包
212,GT,1955,1985,集二铁路,,乌兰察布到郭尔本敖包
213,GT1,1956,1985,孟宝铁路,,平顶山到漯河
214,GT1,1956,1985,蓝烟铁路,,崂山-青岛-烟台
215,IT,1956,1987,西余铁路,,西安到户县
216,GT1,1955,1985,黎湛铁路,,廉江到湛江
217,GT1,1955,1985,黎湛铁路,,黎塘到廉江
218,GT1,1957,1985,京广铁路,,株洲到衡阳
219,GT1,1957,1985,京广铁路,,衡阳到郴州
220,GT1,1957,1985,京广铁路,,郴州到广州
221,GT1,1957,1985,京广铁路,,武汉到株洲
222,GT1,1957,1985,京广铁路,,郑州到新郑
223,GT1,1957,1985,京广铁路,,新乡到郑州
224,GT1,1957,1985,京广铁路,,漯河南
225,GT1,1957,1985,京广铁路,,新郑到漯河
226,GT1,1957,1985,京广铁路,,漯河到武汉
227,GT1,1957,1985,京广铁路,,邯郸到磁县
228,GT1,1957,1985,京广铁路,,磁县到安阳
229,GT1,1957,1985,京广铁路,,鹤壁到新乡
230,GT1,1957,1985,京广铁路,,北京到石家庄
231,GT1,1957,1985,京广铁路,,石家庄到沙河
232,GT1,1957,1985,京广铁路,,沙河到邯郸
233,GT1,1957,1985,京广铁路,,武汉南
234,GT1,1957,1985,京广铁路,,北京南
235,GT1,1957,1985,京广铁路,,北京站到京沪线
236,GT1,1957,1985,京广铁路,,郴州南
237,IT,1957,1987,汤鹤铁路,,汤阴到鹤壁
238,DT,1957,2017,金千铁路,,金华到千岛湖
239,GT3,1957,1985,鹰厦铁路,,南平到厦门
240,GT3,1957,1985,鹰厦铁路,,鹰潭到南平
241,IT,1958,1987,保满铁路,,保定到满城区
242,IT,1958,1987,勃七铁路,,勃利到七台河
243,GT1,1958,1985,包兰铁路,,白银到营盘水
244,GT1,1958,1985,包兰铁路,,白银到兰州
245,GT1,1958,1985,包兰铁路,,石嘴山到营盘水
246,GT1,1958,1985,包兰铁路,,乌海到石嘴山
247,GT1,1958,1985,包兰铁路,,包头到乌海
248,IT,1958,1987,包白铁路,,包头到白云鄂博
249,IT1,1956,1987,包石铁路,,包头到石拐
250,IT1,1956,1987,包石铁路,,包头到石拐
251,GT1,1958,1985,宝成铁路,,成都到广汉
252,GT1,1958,1985,宝成铁路,,成都到阳坝
253,GT1,1958,1985,宝成铁路,,宝鸡到阳坝
254,GT1,1958,1985,广达铁路,原广旺铁路,广元到普济
255,IT,1958,1987,沙午铁路,,沙河到武安
256,GT2,1958,1985,河茂铁路,,廉江到茂名
257,GT3,1958,1985,洛宜铁路,,洛阳到宜阳
258,GT2,1958,1985,漳龙铁路,原漳龙铁路，现漳龙铁路的一部分,漳平到龙岩
259,IT,1958,1987,铁灵铁路,,铁山到灵乡
260,IT,1959,1987,八建铁路,,建山
261,GT1,1959,1985,兰青铁路,,西宁到兰州
262,GT1,1959,1985,内昆铁路,,内江到宜宾
263,IT,1959,1987,南票铁路,,锦州到南票
264,IT,1959,1987,安李铁路,,河顺
265,IT,1959,1987,安李铁路,,安阳到岗子窑
266,IT,1959,1987,张塘铁路,,上塘
267,IT,1959,1987,新密铁路,,新密到新郑
268,IT,1959,1987,铁法铁路,,铁岭到调兵山
269,IT,1959,1987,铁法铁路,康平延长线,铁法到康平
270,GT1,1959,1985,黔桂铁路,,贵定到河池
271,GT1,1959,1985,黔桂铁路,,河池到柳州
272,GT1,1960,1985,京承铁路,,怀柔东
273,GT1,1960,1985,京承铁路,,怀柔到承德
274,GT1,1960,1985,京承铁路,,通州到怀柔
275,DT2,1960,2017,大宋铁路,停运时间未知,石家庄到西柏坡
276,GT1,1960,1985,娄邵铁路,,娄底到邵阳
277,IT,1960,1987,屯秋铁路,,柳州到拉洞
278,GT2G,1960,2017,开源铁路,原开丰铁路,开原到富源
279,IT,1960,1987,德天铁路,,德阳到汉旺
280,DT2,1960,2017,成汶铁路,"宝成铁路支线, 又称清灌铁路",成都到都江堰
281,IT,1968,1987,泰肥铁路,年份存疑,泰安到湖屯
282,NA,1960,2017,清绿铁路,军用铁路,清水到绿园
283,NA,1960,2017,清绿铁路,军用铁路,绿园到赛罕陶来
284,DT1,1960,2017,磁莱铁路,,磁窑到莱芜
285,IT,1961,1987,灌赛铁路,2002年拆除,灌水到赛马
286,GT1,1962,1985,兰新铁路,,嘉峪关到吐鲁番
287,GT1,1962,1985,兰新铁路,,嘉峪关
288,GT1,1962,1985,兰新铁路,,嘉峪关
289,GT1,1962,1985,兰新铁路,,嘉峪关
290,GT1,1962,1985,兰新铁路,,嘉峪关
291,GT1,1962,1985,兰新铁路,,武威到清水
292,GT1,1962,1985,兰新铁路,,兰州到武威
293,GT1,1962,1985,兰新铁路,,吐鲁番到乌鲁木齐
294,DT,1963,2017,牙林铁路,,满归到伊图里河
295,DT,1963,2017,牙林铁路,,伊图里河到牙克石
296,IT,1964,1987,定灵铁路,1989年后废弃,定州到灵山
297,IT,1964,1987,礼垣铁路,同蒲线支线,侯马到垣曲
298,IT,1965,1987,乌吉铁路,包兰铁路支线,乌海到吉兰泰
299,GT4,1965,2017,伊加铁路,又称牙林铁路东线,伊图里河到加格达奇
300,DT,1965,2017,兴隆林业局森林铁路,"DT, 旅游铁路",哈尔滨市通河县乌鸦泡镇到巴彦县兴隆镇
301,IT,1965,1987,嘉镜铁路,,镜铁山到嘉峪关
302,GT3,1965,1985,川黔铁路,,重庆到贵阳
303,GT3,1965,1985,川黔铁路,,贵阳附近
304,GT3,1965,1985,川黔铁路,,贵阳附近
305,DT,1965,2017,津蓟铁路,,蓟县到天津
306,IT,1965,1987,蒙宝铁路,,宝秀到蒙自
307,IT,1966,1987,东川铁路,,东川到寻甸
308,IT,1966,1987,向乐铁路,浙赣铁路支线，南昌到丰城为浙赣铁路,丰城到江边村
309,GT1,1966,1985,干武铁路,,武威到营盘水
310,DT,1966,2017,朝乌铁路,"又称朝莫铁路,牙林西线",莫尔道嘎到朝中
311,GT1,1966,1985,汉丹铁路货运段,2001年后停止客运,丹江口
312,GT1,1966,1985,汉丹铁路混运段,客货混运段,襄阳到武汉
313,GT1,1966,1985,符夹铁路,京沪和陇海的连接线,徐州到淮北
314,GT1,1966,1985,符夹铁路,京沪和陇海的连接线,淮北南
315,GT1,1966,1985,贵昆铁路,沪昆铁路部分,昆明到曲靖
316,GT1,1966,1985,贵昆铁路,沪昆铁路部分,曲靖向北
317,GT1,1966,1985,贵昆铁路,沪昆铁路部分,贵阳到宣威
318,GT1,1966,1985,通让铁路,,太平川到大安
319,GT1,1966,1985,通让铁路,,通辽到太平川
320,DT1,1966,2017,醴浏铁路,2004年拆除,浏阳到醴陵
321,DT1,1966,2017,醴浏铁路,2004年拆除,浏阳到永和
322,IT,1968,1987,兴宁铁路,2007年拆除,汪清到春化
323,IT,1968,1987,宁大铁路,20008之后停止客运,西宁到大通
324,IT,1968,1987,宜珙铁路,,宜宾到珙县
325,IT,1970,1987,三罗铁路,,罗城
326,DT,1970,2017,南保铁路,又称南独铁路,南阳到独树
327,GT2,1970,1985,朝马铁路,GT2,朝阳到马山
328,GT3,1970,1985,林碧铁路,2016年停运,碧水到林海
329,IT,1970,1987,济沁铁路,,济源到温县
330,IT,1970,1987,渡口铁路,,攀枝花到格里平
331,GT1,1970,1985,青阜铁路,,淮北到阜阳
332,IT,1971,1987,上新铁路,,上高到新余
333,IT,1971,1987,上新铁路,,上高
334,IT,1971,1987,宁岢铁路,同蒲线支线,宁武到岢岚
335,GT1,1971,1985,宁铜铁路,,芜湖到铜陵
336,GT1,1971,1985,宁铜铁路,,南京到芜湖
337,IT,1971,1987,平汝铁路,,平罗到汝箕沟
338,IT,1971,1987,平汝铁路,支线,石嘴山到石炭井
339,IT,1971,1987,平舞铁路,,舞钢到平顶山
340,GT1,1971,1985,成昆铁路,,成都到昆明
341,GT1,1971,1985,成昆铁路,支线,禄丰到仁兴
342,IT,1971,1987,来合铁路,,来宾到合山
343,GT1,1971,1985,沟海铁路,沈山，沈大联络线；2004之前速度80，之后160,凌海东到海城
344,DT3,1971,2017,辉吴铁路,铁路名称存疑,修武到辉县
345,IT3,1971,1987,郭查铁路,,郭尔本敖包到查干诺尔
346,DT,1971,2017,郴嘉铁路,2004年停止运行,郴州到嘉禾
347,GT3,1972,1985,富西铁路,原嫩林铁路,漠河到塔河
348,GT3,1972,1985,富西铁路,,塔河到林海
349,GT3,1972,1985,富西铁路,,林海到加格达奇
350,GT3,1972,1985,富西铁路,,加格达奇到嫩江
351,GT3,1972,1985,富西铁路,,富裕到嫩江
352,GT3,1972,1985,富西铁路,原嫩林铁路,漠河到富克山
353,GT2,1972,1985,徐沛铁路,2012年后停止客运,沛县到徐州
354,GT1,1972,1985,湘黔铁路,沪昆铁路部分,贵阳到贵定
355,GT1,1972,1985,湘黔铁路,沪昆铁路部分,贵定到怀化
356,GT1,1972,1985,湘黔铁路,沪昆铁路部分,湘潭到娄底
357,GT1,1972,1985,湘黔铁路,沪昆铁路部分,湘潭到株洲
358,GT1,1972,1985,湘黔铁路,沪昆铁路部分,娄底到怀化
359,IT1,1972,1987,红会铁路,,白银到共和
360,IT,1972,1987,长牛铁路,原杭牛铁路,长兴到牛头山
361,GT1,1973,1985,京原铁路,,北京到原平
362,GT1,1973,1985,京原铁路,,北京
363,DT1G,1973,1987,博小铁路,,博兴到小营
364,DT,1973,2017,鸦宜铁路,,宜昌到当阳
365,GT3,1974,1985,汤台铁路,原汤濮铁路,汤阴到濮阳
366,DT,1974,2017,魏塔铁路,,三十家到葫芦岛
367,GT1,1975,1985,京秦铁路,京哈铁路新线部分,蓟县南
368,GT1,1975,1985,京秦铁路,京哈铁路新线部分,丰润到蓟县
369,GT1,1975,1985,京秦铁路,京哈铁路新线部分,丰润到北戴河
370,GT1,1975,1985,京秦铁路,京哈铁路新线部分,北戴河到秦皇岛
371,GT1,1975,1985,京秦铁路,京哈铁路新线部分,北京站到通州
372,GT1,1975,1985,京秦铁路,京哈铁路新线部分,通州到蓟县
373,IT,1975,1987,唐遵铁路,,遵化到丰润
374,GT1G,1975,2017,大秦铁路,,怀柔到蓟县
375,GT1,1975,1985,水红铁路,原盘西铁路，贵昆铁路支线,曲靖到柏果
376,IT,1975,1987,永加铁路,,永安到加福
377,DT1,1975,2017,浑白铁路,,白山到二道白河
378,IT,1975,1987,湖林铁路,,林歹
379,DT3,1975,2017,禹郸铁路,,许昌到禹州
380,DT3,1975,2017,禹郸铁路,,许昌到郸城
381,GT1,1975,1985,金山铁路,,闵行到金山
382,GT1,1975,1985,金山铁路,,闵行到嘉定
383,GT1,1976,1985,洛茂铁路,,河池到立化
384,GT1,1976,1985,洛茂铁路,,上朝
385,GT2,1976,1985,淄东铁路,又称张东铁路,淄博到东营
386,GT1,1976,1985,阳安铁路,,阳坝到安康
387,IT,1976,1987,驻汝铁路,,驻马店到新蔡
388,GT2,1977,1985,侯西铁路,,侯马到富平
389,GT3,1977,1985,分文铁路,2007年之后停止客运,分宜到文竹
390,DT,1977,2017,广岳铁路,宝成铁路支线,广汉到木瓜坪
391,IT,1976,1987,烟白铁路,,磐石北到白山
392,GT1,1978,1985,焦柳铁路,,襄阳到怀化
393,GT1,1978,1985,焦柳铁路,,怀化附近
394,GT1,1978,1985,焦柳铁路,,怀化到柳州
395,GT1,1978,1985,焦柳铁路,,平顶山到襄阳
396,GT1,1978,1985,焦柳铁路,,洛阳东
397,GT1,1978,1985,焦柳铁路,,洛阳到平顶山
398,GT1,1978,1985,焦柳铁路,,焦作到洛阳
399,IT,1979,1987,伊敏铁路,又称海伊铁路，滨州铁路伊敏支线,呼伦贝尔到伊敏河
400,GT1,1979,1985,太焦铁路,,晋中到长治
401,GT1,1979,1985,太焦铁路,,晋城到焦作
402,GT1,1979,1985,太焦铁路,,长治到晋城
403,GT1,1979,1985,襄渝铁路,,重庆到安康，襄阳
404,GT1,1977,1985,京通铁路,,隆化到赤峰
405,GT1,1977,1985,京通铁路,,怀柔到隆化
406,GT1,1977,1985,京通铁路,,怀柔西南
407,GT1,1977,1985,京通铁路,,赤峰到通辽
408,GT1,1977,1985,京通铁路,,通辽南
409,GT1,1977,1985,京通铁路,,昌平到怀柔
410,DT,1980,2017,承隆铁路,,隆化到承德
411,GT3,1980,1985,梅七铁路,"咸铜铁路支线, 铜川到玉华",铜川到前河
412,GT3,1980,1985,梅七铁路,矿区专用线,玉华到店头
413,GT1,1980,1985,辛泰铁路,,泰安到莱芜
414,GT1,1980,1985,辛泰铁路,,莱芜到淄博
415,GT1,1980,1985,辛泰铁路,支线,莱芜北环
416,DT2,1982,2017,福前铁路,在同江处分开，不同的路线,富锦到同江
417,DT2,1982,2017,福前铁路,,双鸭山到前进
418,GT1,1982,1985,阜淮铁路,,阜阳到淮南
419,IT,1983,1987,太岚铁路,,太原到古交
420,IT,1983,1987,太岚铁路,,古交到岚县
421,GT1,1984,1985,南疆铁路,一期,吐鲁番到库尔勒
422,GT1,1984,1985,柴达尔铁路,青藏铁路支线,柴达尔到哈尔盖
423,GT1,1982,1985,皖赣铁路,,芜湖到宣城
424,GT1,1982,1985,皖赣铁路,,宣城到鹰潭
425,GT1G,1984,2017,通霍铁路,,霍林郭勒到通辽
426,GT1,1984,1985,邯长铁路,,长治到武安
427,GT1,1984,1985,邯长铁路,,邯郸南
428,GT1,1984,1985,邯长铁路,,邯郸到武安
429,GT1,1984,1985,青藏铁路一期,一期,察罕诺到南山口
430,GT1,1984,1985,青藏铁路一期,一期,哈尔盖到察罕诺
431,GT1,1984,1985,青藏铁路一期,支线,察罕诺到茶卡
432,GT1,1984,1985,青藏铁路一期,一期,哈尔盖到西宁
433,GT1,1985,1985,新兖铁路,,菏泽到兖州
434,GT1,1985,1985,新兖铁路,,延津到封丘
435,GT1,1985,1985,新兖铁路,,封丘到长垣
436,GT1,1985,1985,新兖铁路,,封丘附近
437,GT1,1985,1985,新兖铁路,,新乡到菏泽
438,DT3,1985,2017,朝杞铁路,,新郑到杞县
439,GT1,1985,1985,海南西环线,三八线和八石线,昌江到三亚
440,IT,1986,1987,乐德铁路,,乐平到泗州
441,GT1,1986,1985,兖石铁路,,邹城到日照
442,IT,1986,1987,塔韩铁路黑龙江,,塔河到韩家园
443,IT,1986,1987,明泌铁路,,泌阳到京广铁路
444,GT1,1987,1985,武九铁路,,武汉到九江
445,GT3,1988,1985,嫩黑铁路,,嫩江到多宝山
