origin,destination,year_1994,year_1995,year_1996,year_1997,year_1998,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024
3407,5103,21.2823319183452,21.2823319183452,21.2823319183452,21.2071929263944,21.2071929263944,21.2071929263944,20.0032781383712,19.9926606793057,19.9926606793057,18.5217787051172,17.1263416878806,17.1263416878806,17.1263416878806,16.6589904580033,16.6583752557752,16.3894541184384,16.3894541184384,16.3894541184384,14.6516191700921,12.8968932262723,12.8968932262723,12.8968932262723,12.8968932262723,12.8968932262723,12.8968932262723,12.7767331543641,12.7767331543641,12.7767331543641,12.7767331543641,12.7749959154867,12.7749959154867
3408,5103,29.5555038351654,17.9091079461865,17.9091079461865,17.8339689542357,17.8339689542357,17.8339689542357,17.8096915337744,17.6944673004645,17.6944673004645,17.6944673004645,16.9887534237389,16.9887534237389,16.9398746229173,16.9398746229173,16.9398746229173,16.7198322864021,16.4776908967878,16.4776908967878,14.6282449744548,12.873519030635,12.873519030635,12.873519030635,12.873519030635,12.873519030635,12.873519030635,12.7533589587269,12.7533589587269,12.7533589587269,12.7533589587269,12.7516217198494,12.7516217198494
3410,5103,21.2433194935765,21.2433194935765,21.2433194935765,21.1681805016258,21.1681805016258,21.1681805016258,21.1163679748266,20.9746879414911,20.9746879414911,20.2005804984569,18.8051434812204,18.8051434812204,18.1552641739099,18.1552641739099,18.1552641739099,18.0682559117782,18.0682559117782,18.0682559117782,17.737225480707,15.9824995368872,15.9824995368872,15.9824995368872,15.9824995368872,15.9824995368872,15.9824995368872,15.8623394649791,15.8623394649791,15.8623394649791,15.8623394649791,15.8606022261016,15.8606022261016
3411,5103,19.1590385317253,19.1590385317253,19.1590385317253,19.0838995397746,19.0838995397746,19.0838995397746,18.6385215550828,18.6306219776255,18.6306219776255,18.4641932760675,15.1310710263437,15.1310710263437,15.1310710263437,14.7405334315162,14.7405334315162,14.4716122941794,14.4716122941794,14.4716122941794,14.4716122941794,12.9512717305763,12.9512717305763,12.9512717305763,12.9512717305763,12.9512717305763,12.9512717305763,12.8311116586682,12.8311116586682,12.8311116586682,12.8311116586682,12.8293744197907,12.8293744197907
3412,5103,16.7187346594012,16.7187346594012,16.7187346594012,16.6435956674504,16.6435956674504,16.6435956674504,16.3506370328794,16.3413349004527,16.3413349004527,16.0472299324934,13.8165554443822,13.8165554443822,13.8165554443822,13.8165554443822,13.8165554443822,13.5476343070454,13.5476343070454,13.5476343070454,13.3897347131057,11.6350087692859,11.6350087692859,11.6350087692859,11.6350087692859,11.6350087692859,11.6350087692859,11.5148486973777,11.5148486973777,11.5148486973777,11.5148486973777,11.5131114585003,11.5131114585003
3413,5103,17.94581383818,17.94581383818,17.94581383818,17.8706748462293,17.8706748462293,17.8706748462293,17.4252968615375,17.4173972840802,17.4173972840802,17.4173972840802,14.3740502924687,14.3740502924687,14.3740502924687,14.2572350734433,14.2572350734433,13.9883139361065,13.9883139361065,13.9883139361065,13.9883139361065,13.4508128748249,13.4508128748249,13.4508128748249,13.4508128748249,13.4508128748249,13.4508128748249,13.3306528029167,13.3306528029167,13.3306528029167,13.3306528029167,13.3289155640392,13.3289155640392
3415,5103,26.8676541202143,24.6142041980307,24.6142041980307,24.53906520608,24.53906520608,24.53906520608,24.2426264364438,24.2320089773783,24.2320089773783,16.6531097092499,15.7008756074212,15.7008756074212,15.7008756074212,15.7008756074212,15.7008756074212,15.4319544700844,15.4319544700844,15.4319544700844,14.1897546915,12.4350287476802,12.4350287476802,12.4350287476802,12.4350287476802,12.4350287476802,12.4350287476802,12.314868675772,12.314868675772,12.314868675772,12.314868675772,12.3131314368946,12.3131314368946
3416,5103,16.2576966677435,16.2576966677435,16.2576966677435,16.1825576757928,16.1825576757928,16.1825576757928,15.7589082595783,15.7438966433455,15.7438966433455,15.7438966433455,13.0164287067241,13.0164287067241,13.0164287067241,13.0164287067241,13.0164287067241,12.7475075693873,12.7475075693873,12.7475075693873,12.7475075693873,12.239684700178,12.239684700178,12.239684700178,12.239684700178,12.239684700178,12.239684700178,12.1195246282698,12.1195246282698,12.1195246282698,12.1195246282698,12.1177873893923,12.1177873893923
3417,5103,27.032758395309,22.7410573444433,22.7410573444433,22.6659183524926,22.6659183524926,22.6659183524926,22.6416409320313,22.5264166987214,22.5264166987214,22.5264166987214,21.8207028219958,21.8207028219958,21.7718240211742,21.7718240211742,18.113112799714,18.113112799714,17.9536624849841,17.9536624849841,16.1042165626511,14.3494906188313,14.3494906188313,14.3494906188313,14.3494906188313,14.3494906188313,14.3494906188313,14.2293305469232,14.2293305469232,14.2293305469232,14.2293305469232,14.2275933080457,14.2275933080457
3418,5103,21.2307618466574,21.2307618466574,21.2307618466574,21.1556228547067,21.1556228547067,21.1556228547067,19.9517080666834,19.941090607618,19.941090607618,18.4702086334294,17.0747716161928,17.0747716161928,17.0747716161928,16.6074203863156,16.6068051840875,16.3378840467507,16.3378840467507,16.3378840467507,16.0068536156795,14.2521276718597,14.2521276718597,14.2521276718597,14.2521276718597,14.2521276718597,14.2521276718597,14.1319675999516,14.1319675999516,14.1319675999516,14.1319675999516,14.1302303610741,14.1302303610741
3501,5103,24.4237504533002,24.4237504533002,24.4237504533002,24.3486114611664,24.3486114611664,24.3486114611664,24.2967989343672,24.1551452650194,24.1551452650194,24.1551452650194,23.8663355448317,23.8663355448317,21.3357214974382,21.3357214974382,21.3357214974382,21.3357214974382,21.3357214974382,21.3357214974382,20.7169603268749,19.4642426698919,19.4642426698919,19.4642426698919,19.4642426698919,19.4642426698919,17.0407161275154,17.0407161275154,17.0407161275154,16.4033242768279,16.4033242768279,16.4015870379505,16.4015870379505
3502,5103,28.5390250475794,28.5390250475794,28.5390250475794,28.4638860556286,28.4638860556286,28.4638860556286,28.4120735288294,28.2704198594817,28.2704198594817,28.2704198594817,27.981610139294,26.026408520003,22.8833240912552,22.8833240912552,22.8833240912552,22.8833240912552,22.8833240912552,22.8833240912552,20.9495533577982,19.8620427286971,19.8620427286971,19.8620427286971,19.8620427286971,19.8620427286971,17.2733091584387,17.2733091584387,17.2733091584387,16.6359173077513,16.6359173077513,16.6341800688738,16.6341800688738
3503,5103,31.4149305951955,31.4149305951955,31.4149305951955,30.8341008650097,30.8341008650097,30.8341008650097,30.7822883382105,30.6406346688627,30.6406346688627,30.6406346688627,30.3518249486751,28.3966233293841,25.2535389006363,25.2535389006363,25.2535389006363,22.1071899124811,21.9993937546522,21.9993937546522,20.3553247938872,19.2678141647861,19.2678141647861,19.2678141647861,19.2678141647861,19.2678141647861,16.6790805945276,16.6790805945276,16.6790805945276,16.0416887438402,16.0416887438402,16.0399515049628,16.0399515049628
3504,5103,22.7620253240513,22.7620253240513,22.7620253240513,22.6868863321005,22.6868863321005,22.6868863321005,22.6350738053014,22.4934201359535,22.4934201359535,22.4934201359535,22.2046104157658,22.2046104157658,19.6739963683724,19.6739963683724,19.6739963683724,19.6739963683724,19.6739963683724,19.6739963683724,19.6739963683724,18.190944918877,18.190944918877,18.190944918877,18.190944918877,18.190944918877,17.7555648097797,17.436918095542,17.436918095542,13.8578005972621,13.8578005972621,13.8560633583846,13.8560633583846
3505,5103,35.7885144702702,35.7885144702702,35.7885144702702,28.2070097593703,28.2070097593703,28.2070097593703,28.1551972325711,28.0135435632233,28.0135435632233,28.0135435632233,27.7247338430356,25.7695322237447,22.6264477949969,22.6264477949969,22.6264477949969,22.5821018346953,22.5821018346953,22.5821018346953,20.6483311012384,19.5608204721373,19.5608204721373,19.5608204721373,19.5608204721373,19.5608204721373,16.9720869018788,16.9720869018788,16.9720869018788,16.3346950511914,16.3346950511914,16.332957812314,16.332957812314
3506,5103,27.7906473438819,27.7906473438819,27.7906473438819,27.7155083519311,27.7155083519311,27.7155083519311,27.6636958251319,27.5220421557841,27.5220421557841,27.5220421557841,27.2332324355964,25.2780308163055,22.1349463875577,22.1349463875577,22.1349463875577,22.1349463875577,22.1349463875577,22.1349463875577,19.3395020373164,18.1157115177474,18.1157115177474,18.1157115177474,18.1157115177474,18.1157115177474,15.5269779474889,15.5269779474889,15.5269779474889,14.8895860968015,14.8895860968015,14.887848857924,14.887848857924
3507,5103,21.75394081788,21.75394081788,21.75394081788,21.6788018259292,21.6788018259292,21.6788018259292,21.62698929913,21.4853356297822,21.4853356297822,21.4853356297822,21.1965259095945,21.1965259095945,18.6659118622011,18.6659118622011,18.6659118622011,18.6659118622011,18.6659118622011,18.6659118622011,18.6659118622011,17.1828604127057,17.1828604127057,17.1828604127057,17.1828604127057,17.1828604127057,17.0569479483345,16.4288335893707,16.4288335893707,15.8193695912101,15.8193695912101,15.8176323523326,15.8176323523326
3508,5103,26.4415547588304,26.4415547588304,26.4415547588304,26.3664157668796,26.3664157668796,26.3664157668796,26.3146032400805,26.1729495707327,26.1729495707327,26.1729495707327,24.8269782243554,21.603488011398,18.4604035826502,18.4604035826502,18.4604035826502,18.4604035826502,18.4604035826502,18.4604035826502,18.4604035826502,17.4726653664832,17.4726653664832,17.4726653664832,17.4726653664832,17.4726653664832,14.8839317962248,14.8839317962248,14.8839317962248,14.2465399455374,14.2465399455374,14.2448027066599,14.2448027066599
3509,5103,31.1432184813163,31.1432184813163,31.1432184813163,31.0680794891825,31.0680794891825,31.0680794891825,31.0162669623833,30.8746132930356,30.8746132930356,30.8746132930356,30.5858035728479,30.5858035728479,28.0551895254544,28.0551895254544,28.0551895254544,28.0551895254544,20.8166077390604,20.8166077390604,20.66807722849,18.9133512846702,18.9133512846702,18.9133512846702,18.9133512846702,18.9133512846702,17.2073737992572,17.2073737992572,17.0236996061449,16.5699819485698,16.5699819485698,16.5682447096923,16.5682447096923
3601,5103,17.5696722196639,17.5696722196639,17.5696722196639,17.4945332277132,17.4945332277132,17.4945332277132,17.4573430851155,17.3372068575086,17.3372068575086,17.3372068575086,17.1166564147582,17.1166564147582,15.0922017677472,15.0922017677472,15.0922017677472,15.0922017677472,15.0922017677472,15.0922017677472,14.8577168616892,13.1029909178694,13.1029909178694,13.1029909178694,13.1029909178694,13.1029909178694,13.1029909178694,12.8551234949168,12.8551234949168,12.8551234949168,12.8551234949168,12.8533862560394,12.8533862560394
3602,5103,20.3929520382878,20.3929520382878,20.3929520382878,20.3178130463371,20.3178130463371,20.3178130463371,20.2660005195379,20.1243204862024,20.1243204862024,20.1243204862024,19.8355107660147,19.8355107660147,17.3048967186212,17.3048967186212,17.3048967186212,17.3048967186212,17.3048967186212,17.3048967186212,17.3048967186212,15.8218452691258,15.8218452691258,15.8218452691258,15.8218452691258,15.8218452691258,15.6959328047546,15.0678184457909,15.0678184457909,15.0678184457909,15.0678184457909,15.0660812069134,15.0660812069134
3603,5103,17.0722089630187,17.0722089630187,17.0722089630187,17.0722089630187,17.0722089630187,17.0722089630187,17.0722089630187,15.6045765828284,15.6045765828284,15.6045765828284,15.576997376633,15.576997376633,12.071879827487,12.071879827487,12.071879827487,12.071879827487,12.071879827487,12.071879827487,12.071879827487,12.0530985315375,12.0530985315375,12.0530985315375,12.0530985315375,12.0530985315375,10.9981010416185,9.83480155465668,9.83480155465668,9.83480155465668,9.83480155465668,9.83306431577922,9.83306431577922
3604,5103,17.6401846624396,16.8989105178017,16.8989105178017,16.8237715258509,16.8237715258509,16.8237715258509,16.8152010439924,16.7058629891954,16.7058629891954,16.7058629891954,16.6316934823247,16.6316934823247,16.0390109691551,16.0390109691551,16.0390109691551,16.0390109691551,15.948002810746,15.948002810746,14.2176275430973,12.4629015992775,12.4629015992775,12.4629015992775,12.4629015992775,12.4629015992775,12.4629015992775,12.3427415273694,12.3427415273694,12.3427415273694,12.3427415273694,12.3410042884919,12.3410042884919
3605,5103,17.9041920007289,17.9041920007289,17.9041920007289,17.9041920007289,17.9041920007289,17.9041920007289,17.9041920007289,16.4055830216375,16.4055830216375,16.4055830216375,16.3780038154422,16.3780038154422,12.8728862662961,12.8728862662961,12.8728862662961,12.8728862662961,12.8728862662961,12.8728862662961,12.8728862662961,12.8541049703466,12.8541049703466,12.8541049703466,12.8541049703466,12.8541049703466,11.7991074804276,10.6358079934658,10.6358079934658,10.6358079934658,10.6358079934658,10.6340707545883,10.6340707545883
3606,5103,18.9790417525164,18.9790417525164,18.9790417525164,18.9039027605657,18.9039027605657,18.9039027605657,18.8520902337665,18.710410200431,18.710410200431,18.710410200431,18.4216004802432,18.4216004802432,15.8909864328498,15.8909864328498,15.8909864328498,15.8909864328498,15.8909864328498,15.8909864328498,15.8909864328498,14.4079349833544,14.4079349833544,14.4079349833544,14.4079349833544,14.4079349833544,14.2820225189832,13.6539081600194,13.6539081600194,13.6539081600194,13.6539081600194,13.652170921142,13.652170921142
3607,5103,33.6295385877214,22.2029171164786,22.2029171164786,22.1277781245278,22.1277781245278,22.1277781245278,21.9089327660321,21.7161731751324,21.7161731751324,21.7161731751324,20.3716570698379,20.3716570698379,17.2285726410901,17.2285726410901,17.2285726410901,17.2285726410901,17.2285726410901,17.2285726410901,17.2285726410901,16.2408344249231,16.2408344249231,16.2408344249231,16.2408344249231,16.2408344249231,13.6521008546647,13.6521008546647,13.6521008546647,13.6521008546647,13.6521008546647,13.6503636157873,13.6503636157873
3608,5103,21.3932034599335,20.4694513328932,20.4694513328932,20.3943123409424,20.3943123409424,20.3943123409424,20.2532544366441,20.0895103239413,20.0895103239413,20.0895103239413,19.2106134522487,19.2106134522487,16.0675290235009,16.0675290235009,16.0675290235009,16.0675290235009,16.0675290235009,16.0675290235009,16.0675290235009,14.3761459706541,14.3761459706541,14.3761459706541,14.3761459706541,14.3761459706541,11.7874124003956,11.1213653523841,11.1213653523841,11.1213653523841,11.1213653523841,11.1196281135066,11.1196281135066
3609,5103,17.8012403248103,17.8012403248103,17.8012403248103,17.8012403248103,17.8012403248103,17.8012403248103,17.8012403248103,16.3153451294265,16.3153451294265,16.3153451294265,16.2877659232311,16.2877659232311,12.7826483740851,12.7826483740851,12.7826483740851,12.7826483740851,12.7826483740851,12.7826483740851,12.7826483740851,12.7638670781356,12.7638670781356,12.7638670781356,12.7638670781356,12.7638670781356,11.7088695882166,10.5455701012548,10.5455701012548,10.5455701012548,10.5455701012548,10.5438328623773,10.5438328623773
3610,5103,18.8277021039096,18.8277021039096,18.8277021039096,18.7525631119588,18.7525631119588,18.7525631119588,18.7007154028873,18.5442506940452,18.5442506940452,18.5442506940452,18.2552695641646,18.2552695641646,15.5111414711503,15.5111414711503,15.5111414711503,15.5111414711503,15.5111414711503,15.5111414711503,15.5111414711503,15.7056340036751,15.7056340036751,15.7056340036751,15.7056340036751,15.7056340036751,15.5797215393038,14.9516071803401,14.9516071803401,14.9516071803401,14.9516071803401,14.9498699414626,14.9498699414626
