origin,destination,year_1994,year_1995,year_1996,year_1997,year_1998,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024
1509,4312,23.4965951501645,23.4918202260881,23.4918202260881,23.4918202260881,23.4233778080182,23.4233778080182,23.4233778080182,23.4233778080182,22.1906465499065,22.0324882487529,21.360967983041,20.3204743516303,20.3156452468655,19.9875806430854,19.5127686761218,17.0863615737589,17.0863615737589,17.0863615737589,16.8599037480467,16.849886640358,16.8434326506725,16.8434326506725,16.8434326506725,16.8434326506725,16.8412059918917,16.8412059918917,16.8412059918917,16.8412059918917,16.8185012208279,16.8185012208279,16.5087463180409
2101,4312,28.6319132978829,28.6308879882058,27.3384788854499,27.3326785015686,26.6953622590553,26.3874378090713,26.3874378090713,26.3874378090713,24.5875252688343,24.5852987888902,24.0859410835139,24.0859410834259,24.081111978661,24.0016870547918,23.2275688379656,21.4557513322711,21.4557513322711,21.4557513322711,21.0270585432208,21.0270585431233,21.0206045532046,21.0206045532046,21.0206045532046,20.8599280869644,20.8599280869013,20.8599280869013,20.8599280869013,20.8599280869013,20.8535409685746,20.8535409685746,20.5437860653146
2102,4312,29.995953193103,29.9949278834259,28.7035441126449,28.6977437287637,28.0604274862504,27.7525030362664,27.7525030362664,27.7525030362664,26.0924751615865,26.0902486816424,25.5908909762661,25.5908909761781,25.5860618714132,25.506636947544,24.7325187307178,22.9537641596052,22.9537641596052,22.9537641596052,22.5250713707515,22.5250713706539,22.518617381081,22.518617381081,22.518617381081,22.3579409148408,22.3579409147777,22.3579409147777,22.3579409147777,22.3579409147777,22.351553796451,22.351553796451,22.0417988931909
2103,4312,28.892783641736,28.8917583320588,27.6003745612779,27.5945741773966,26.9572579348833,26.6493334848993,26.6493334848993,26.6493334848993,24.456045967838,24.4538194878939,23.9544617825176,23.9544617824296,23.9496326776647,23.8702077537955,23.0960895369693,21.3242720312748,21.3242720312748,21.3242720312748,20.8955792425813,20.8955792424838,20.8891252529108,20.8891252529108,20.8891252529108,20.7284487866706,20.7284487866075,20.7284487866075,20.7284487866075,20.7284487866075,20.7220616682808,20.7220616682808,20.4123067650208
2104,4312,29.4515782806406,29.4505529709635,28.0968938349349,28.0910934510536,27.4537772085403,27.1458527585563,27.1458527585563,27.1458527585563,25.3467406255212,25.3445141455771,24.8451564402008,24.8451564401128,24.8378175015241,24.7583925776549,23.9842743608287,22.2124568551342,22.2124568551342,22.2124568551342,21.7837640660838,21.7837640659863,21.7773100760677,21.7773100760677,21.7773100760677,21.6166336098274,21.6166336097643,21.6166336097643,21.6166336097643,21.6166336097643,21.3889654862771,21.3889654862771,21.0792105830171
2105,4312,29.5540251085719,29.5529997988948,28.1364653856168,28.1306650017355,27.4933487592223,27.1854243092383,27.1854243092383,27.1854243092383,25.3542079676289,25.3519814876849,24.8526237823085,24.8526237822206,24.8477946774557,24.7683697535865,23.9942515367603,22.1765149203037,22.1765149203037,22.1765149203037,21.7478221316102,21.7478221315126,21.7413681419397,21.7413681419397,21.7413681419397,21.5806916756995,21.5806916756364,21.5806916756364,21.5806916756364,21.5806916756364,21.5743045573097,21.5743045573097,21.2645496540496
2106,4312,30.9706330934956,30.9696077838184,29.6782240130375,29.6724236291562,29.035107386643,28.727182936659,28.727182936659,28.727182936659,26.9955926811993,26.9933662012553,26.494008495879,26.388935035663,26.3841059308982,26.304681007029,25.5305627902028,23.3837012263783,23.3837012263783,23.3837012263783,22.5570664420066,22.5570664419091,22.5506124523361,22.5506124523361,22.5506124523361,22.3899359860959,22.3899359860328,22.3899359860328,22.3899359860328,22.3899359860328,22.3835488676618,22.3835488676618,22.0737939644018
2107,4312,26.2130600625066,26.2120347528294,24.9206509820485,24.9148505981672,24.277534355654,23.96960990567,23.96960990567,23.96960990567,22.8368714565833,22.8346449766393,22.335287271263,22.335287271175,22.3304581664101,22.2510332425409,21.4769150257147,19.7050975200202,19.7050975200202,19.7050975200202,19.2764047313267,19.2764047312291,19.2699507416562,19.2699507416562,19.2699507416562,19.109274275416,19.1092742753529,19.1092742753529,19.1092742753529,19.1092742753529,19.1028871570262,19.1028871570262,18.7931322537661
2108,4312,28.0908554654767,28.0898301557995,26.7984463850186,26.7926460011373,26.1553297586241,25.8474053086401,25.8474053086401,25.8474053086401,24.1873774339602,24.1851509540161,23.6857932486398,23.6857932485518,23.6809641437869,23.6015392199177,22.8274210030915,21.055603497397,21.055603497397,21.055603497397,20.6269107087035,20.626910708606,20.620456719033,20.620456719033,20.620456719033,20.4597802527928,20.4597802527297,20.4597802527297,20.4597802527297,20.4597802527297,20.453393134403,20.453393134403,20.1436382311429
2109,4312,28.796341127372,28.7953158176948,27.5039320469139,27.4981316630326,26.8608154205193,26.5528909705353,26.5528909705353,26.5528909705353,23.9776022171394,23.9753757371953,23.476018031819,23.476018031731,23.4711889269661,23.3917640030969,22.6176457862707,20.8458282805762,20.8458282805762,20.8458282805762,20.4171354918827,20.3593583792908,20.3277498785094,20.3277498785094,20.3277498785094,20.1670734122692,20.1670734122061,20.1670734122061,20.1670734122061,20.1670734122061,20.1606862938794,20.1606862938794,19.8509313906193
2110,4312,29.6045836475806,29.6035583379035,28.3121745671226,28.3063741832413,27.669057940728,27.361133490744,27.361133490744,27.361133490744,25.1678459736826,25.1656194937386,24.6662617883622,24.6662617882742,24.6614326835094,24.5820077596402,23.807889542814,22.0360720371195,22.0360720371195,22.0360720371195,21.607379248426,21.6073792483284,21.6009252587555,21.6009252587555,21.6009252587555,21.4402487925153,21.4402487924522,21.4402487924522,21.4402487924522,21.4402487924522,21.4338616741255,21.4338616741255,21.1241067708654
2111,4312,27.319944695802,27.3189193861248,26.0275356153439,26.0217352314626,25.3844189889494,25.0764945389654,25.0764945389654,25.0764945389654,23.6338533421307,23.6316268621866,23.1322691568103,23.1322691567223,23.1274400519574,23.0480151280882,22.273896911262,20.5020794055675,20.5020794055675,20.5020794055675,20.073386616874,20.0733866167765,20.0669326272035,20.0669326272035,20.0669326272035,19.9062561609633,19.9062561609002,19.9062561609002,19.9062561609002,19.9062561609002,19.8998690425735,19.8998690425735,19.5901141393134
2112,4312,30.1596541214302,30.1586288117531,28.1286445179119,28.1228441340306,27.4855278915173,27.1776034415334,27.1776034415334,27.1776034415334,25.4070433552815,25.4048168753374,24.9054591699611,24.9054591698731,24.9006300651082,24.8212051412391,24.0470869244128,22.2752694187183,22.2752694187183,22.2752694187183,21.846576629668,21.8465766295705,21.8401226396518,21.8401226396518,21.8401226396518,21.6794461734116,21.6794461733485,21.6794461733485,21.6794461733485,21.6794461733485,21.6730590550218,21.6730590550218,21.3633041517618
2113,4312,27.594885030913,27.5938597212358,26.951972019631,26.9461716357497,26.3983028199037,26.0910973905598,26.0910973905598,26.0910973905598,23.4533721337153,23.4511456537713,22.9517879483949,22.951787948307,22.9469588435421,22.8675339196729,22.0934157028467,20.3215981971522,20.3215981971522,20.2138944417649,19.7993800547584,19.7993800543502,19.7929260647773,19.7929260644709,19.7929260644709,19.725774952548,19.7257749524849,19.7257749524849,19.7257749524849,19.7257749524849,19.7193878341582,19.7193878341582,19.4096329308981
2114,4312,25.984229363583,25.9832040539059,24.6918202831249,24.6860198992436,24.2137561967869,23.9058317468029,23.9058317468029,23.9058317468029,22.7741186406898,22.7718921607457,22.2725344553694,22.2725344552814,22.2677053505166,22.1882804266474,21.4141622098212,19.6423447041267,19.6423447041267,19.6423447041267,19.2136519154332,19.2136519153356,19.2071979257627,19.2071979257627,19.2071979257627,19.0465214595225,19.0465214594594,19.0465214594594,19.0465214594594,19.0465214594594,19.0401343411327,19.0401343411327,18.7303794378726
2201,4312,31.7037104803174,31.7026851706402,30.1468795309851,30.1410791471038,29.2366821149534,28.9287576649694,28.9287576649694,28.9287576649694,27.1581975787176,27.1559710987735,26.6566133933972,26.6566133933092,26.6517842885443,26.5723593646751,25.7982411478489,23.9944873416808,23.9944873416808,23.9944873416808,23.5657945529873,23.5657945526314,23.5593405630585,23.5593405630585,23.5593405630585,23.3986640968183,23.3986640967552,23.3986640967552,23.3986640967552,23.3986640967552,23.3762895823828,23.3762895823828,23.0665346791228
2202,4312,32.8168676281893,32.8158423185122,31.1830185993476,31.1393966408428,30.2349996086925,29.9270751587085,29.9270751587085,29.9270751587085,28.1565150724566,28.1542885925126,27.6549308871362,27.6549308870482,27.6501017822834,27.5706768584142,26.796558641588,24.919354915456,24.919354915456,24.919354915456,24.4173074050738,24.4173074043054,24.4108534143868,24.4108534143868,24.4108534143868,24.2501769481466,24.2501769480834,24.2501769480834,24.2501769480834,24.2501769480834,24.2437898297568,24.2437898297568,23.9340349264967
2203,4312,30.9008221462461,30.899796836569,29.4626898221288,29.4568894382475,28.5772403671824,28.2693159171984,28.2693159171984,28.2693159171984,26.4987558309465,26.4965293510025,25.9971716456261,25.9971716455381,25.9923425407733,25.9129176169041,25.1387994000779,23.3350455939098,23.3350455939098,23.3350455939098,22.9063528052163,22.9063528048604,22.8998988152874,22.8998988152874,22.8998988152874,22.7392223490472,22.7392223489841,22.7392223489841,22.7392223489841,22.7392223489841,22.7328352306574,22.7328352306574,22.4230803273973
2204,4312,31.4680329959732,31.4670076862961,30.0299006718559,30.0241002879746,29.1390633867879,28.8311389368038,28.8311389368038,28.8311389368038,27.060578850552,27.0583523706079,26.5589946652316,26.5589946651436,26.5541655603787,26.4747406365096,25.7006224196833,23.8968686135153,23.8968686135153,23.8968686135153,23.4681758248217,23.4681758244658,22.9364797266298,22.9364797266298,22.9364797266298,22.7758032603896,22.7758032603265,22.7758032603265,22.7758032603265,22.7758032603265,22.7694161419998,22.7694161419998,22.4596612387397
2205,4312,33.0266330517218,33.0256077420446,31.6392836884898,31.6334833046085,30.9961670620952,30.6882426121112,30.6882426121112,30.6882426121112,28.8921606056092,28.8899341256652,28.3905764202888,28.3905764202008,28.3364542787977,28.2570293549285,27.4829111381023,25.7110936324078,25.7110936324078,25.7110936324078,24.8688758312933,23.1775526800285,23.1710986901098,23.1710986901098,23.1710986901098,23.0104222238696,23.0104222238065,23.0104222238065,23.0104222238065,23.0104222238065,23.0040351054798,23.0040351054798,22.6942802022198
2206,4312,33.883042838007,33.8820175283299,32.495693474775,32.4898930908937,31.8525768483805,31.5446523983964,31.5446523983964,31.5446523983964,29.7485703918945,29.7463439119504,29.2469862065741,29.2469862064861,29.1928640650829,29.1134391412137,27.4136968855994,25.6418793799049,25.6418793799049,25.6418793799049,24.493064683848,24.0339624663137,24.027508476395,24.027508476395,24.027508476395,23.7392534184187,23.7392534183556,23.7392534183556,23.7392534183556,23.7392534183556,23.7328663000289,23.7328663000289,23.4231113967688
2208,4312,34.769063234549,34.7680379248718,33.4766541540909,33.4708537702096,32.8335375276963,32.5256130777123,32.5256130777123,32.5256130777123,30.8361498790854,30.8339233991413,30.334565693765,30.334565693677,30.3297365889121,30.2503116650429,29.4761934482167,27.4335735923931,27.4335735923931,27.3913056468543,26.1330658254443,26.1330658250885,25.9666443975177,25.9102507865357,25.9102507865357,25.9102507865357,25.6606712147904,25.6606712147904,25.6606712147904,24.8049040025363,24.7985168842096,24.7985168842096,24.4887619809496
2301,4312,35.2591611384458,35.2581358287686,32.7654310067417,32.7586053260095,31.8542082938592,31.5462838438752,31.5462838438752,31.5462838438752,29.5248993130901,29.522672833146,29.0233151277697,28.82188612476,28.8170570199951,28.7376320961259,27.9635138792997,26.1597600731316,26.1597600731316,26.1597600731316,25.7310672844381,25.7310672840822,25.7246132945092,25.7246132945092,25.7246132945092,25.563936828269,25.5639368282059,25.5639368282059,25.5639368282059,25.5639368282059,25.5575497098792,25.5575497098792,25.2477948066192
