seg_id,long,lat,pos_x,pos_y,index,speed,time,usage_type,terrain
rail_621,118.579016494885,36.8469719784912,8433,4345,74450473,250,0.00203867948333646,passenger,1
rail_621,118.584792103203,36.8465861252156,8434,4345,74459302,250,0.00203867950134232,passenger,1
rail_621,118.590567653294,36.846200012913,8435,4345,74468131,250,0.00203867951935363,passenger,1
rail_621,118.59634314512,36.8458136415873,8436,4345,74476960,250,0.00203867953738269,passenger,1
rail_621,118.602118578644,36.8454270112425,8437,4345,74485789,250,0.00203867955541832,passenger,1
rail_621,118.607893953827,36.8450401218823,8438,4345,74494618,250,0.00203867957346607,passenger,1
rail_621,118.613669270631,36.8446529735109,8439,4345,74503447,250,0.00203867959152062,passenger,1
rail_621,118.619444529017,36.844265566132,8440,4345,74512276,250,0.00203867960958929,passenger,1
rail_621,118.625219728948,36.8438778997496,8441,4345,74521105,250,0.00203867962766448,passenger,1
rail_621,118.630994870385,36.8434899743676,8442,4345,74529934,250,0.00203867964575266,passenger,1
rail_621,118.63676995329,36.8431017899899,8443,4345,74538763,250,0.0020386796638532,passenger,1
rail_621,118.642544977625,36.8427133466205,8444,4345,74547592,250,0.00203867968196212,passenger,1
rail_621,118.648319943352,36.8423246442633,8445,4345,74556421,250,0.00203867970008044,passenger,1
rail_621,118.654094850432,36.8419356829222,8446,4345,74565250,250,0.00203867971820494,passenger,1
rail_621,118.659869698828,36.8415464626011,8447,4345,74574079,250,0.00203867973634496,passenger,1
rail_621,118.665644488501,36.8411569833041,8448,4345,74582908,250,0.00203867975449426,passenger,1
rail_621,118.671419219414,36.8407672450349,8449,4345,74591737,250,0.00203867977265618,passenger,1
rail_621,118.677193891527,36.8403772477977,8450,4345,74600566,250,0.00203867979082265,passenger,1
rail_621,118.682968504803,36.8399869915962,8451,4345,74609395,250,0.00203867980900243,passenger,1
rail_621,118.688231183264,36.8350962313561,8452,4346,74618225,250,0.00203867982771187,passenger,1
rail_621,118.694005342044,36.8347054802297,8453,4346,74627054,250,0.00203867984589449,passenger,1
rail_621,118.699779441882,36.8343144701658,8454,4346,74635883,250,0.00203867986408996,passenger,1
rail_621,118.705553482741,36.8339232011683,8455,4346,74644712,250,0.00203867988229216,passenger,1
rail_621,118.711327464583,36.8335316732411,8456,4346,74653541,250,0.0020386799005035,passenger,1
rail_621,118.717101387368,36.8331398863883,8457,4346,74662370,250,0.0020386799187256,passenger,1
rail_621,118.72287525106,36.8327478406138,8458,4346,74671199,250,0.00203867993696315,passenger,1
rail_621,118.72864905562,36.8323555359214,8459,4346,74680028,250,0.00203867995520642,passenger,1
rail_621,118.73442280101,36.8319629723153,8460,4346,74688857,250,0.00203867997345772,passenger,1
rail_621,118.740196487191,36.8315701497993,8461,4346,74697686,250,0.00203867999172322,passenger,1
rail_621,118.745970114126,36.8311770683775,8462,4346,74706515,250,0.00203868000999994,passenger,1
rail_621,118.751743681777,36.8307837280538,8463,4346,74715344,250,0.00203868002828263,passenger,1
rail_621,118.757517190104,36.8303901288322,8464,4346,74724173,250,0.00203868004657779,passenger,1
rail_621,118.763290639072,36.8299962707167,8465,4346,74733002,250,0.0020386800648823,passenger,1
rail_621,118.76906402864,36.8296021537112,8466,4346,74741831,250,0.00203868008319527,passenger,1
rail_621,118.774837358771,36.8292077778197,8467,4346,74750660,250,0.0020386801015225,passenger,1
rail_621,118.780610629427,36.8288131430462,8468,4346,74759489,250,0.00203868011985856,passenger,1
